TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202245051	1.018082	2.931712	-1.168911	0.707269	0.000118	-0.364192	-0.605917	img__0_1606202245043538000.png
1606202245155	1.018082	2.931712	-1.168911	0.707269	0.000118	-0.364192	-0.605917	img__0_1606202245147423700.png
1606202245265	1.018082	2.931712	-1.168911	0.707269	0.000118	-0.364192	-0.605917	img__0_1606202245258754400.png
1606202245373	1.018082	2.931712	-1.168911	0.707269	0.000118	-0.364192	-0.605917	img__0_1606202245363539900.png
1606202245481	1.018082	2.931712	-1.168911	0.707269	0.000118	-0.364192	-0.605917	img__0_1606202245473649300.png
1606202245591	1.018082	2.931712	-1.168911	0.707243	-0.006054	-0.358891	-0.609071	img__0_1606202245582858600.png
1606202245699	1.018082	2.931712	-1.168911	0.706842	-0.024566	-0.342824	-0.618258	img__0_1606202245691203700.png
1606202245804	1.018082	2.931712	-1.168911	0.705957	-0.043061	-0.326522	-0.627020	img__0_1606202245796388400.png
1606202245912	1.018082	2.931712	-1.168911	0.704588	-0.061527	-0.309996	-0.635353	img__0_1606202245903439000.png
1606202246024	1.018082	2.931712	-1.168911	0.702011	-0.086079	-0.287634	-0.645784	img__0_1606202246015948700.png
1606202246126	1.018082	2.931712	-1.168911	0.700402	-0.098317	-0.276320	-0.650706	img__0_1606202246119068600.png
1606202246238	1.018082	2.931712	-1.168911	0.697589	-0.116617	-0.259192	-0.657716	img__0_1606202246230639500.png
1606202246344	1.018082	2.931712	-1.168911	0.694297	-0.134837	-0.241887	-0.664275	img__0_1606202246335066600.png
1606202246455	1.018082	2.931712	-1.168911	0.690530	-0.152965	-0.224415	-0.670379	img__0_1606202246447026300.png
1606202246564	1.018082	2.931712	-1.168911	0.686289	-0.170989	-0.206790	-0.676024	img__0_1606202246556878600.png
1606202246675	1.018082	2.931712	-1.168911	0.681577	-0.188895	-0.189023	-0.681206	img__0_1606202246666797600.png
1606202246782	1.018082	2.931712	-1.168911	0.676399	-0.206672	-0.171126	-0.685920	img__0_1606202246774824800.png
1606202246892	1.018082	2.931712	-1.168911	0.670757	-0.224307	-0.153112	-0.690165	img__0_1606202246884287600.png
1606202247002	1.018082	2.931712	-1.168911	0.664656	-0.241789	-0.134993	-0.693936	img__0_1606202246994693900.png
1606202247112	1.018082	2.931712	-1.168911	0.658098	-0.259106	-0.116781	-0.697232	img__0_1606202247103840000.png
1606202247222	1.018082	2.931712	-1.168911	0.651090	-0.276244	-0.098489	-0.700050	img__0_1606202247212949600.png
1606202247331	1.018082	2.931712	-1.168911	0.643636	-0.293194	-0.080130	-0.702389	img__0_1606202247323168100.png
1606202247438	1.018082	2.931712	-1.168911	0.635740	-0.309942	-0.061716	-0.704246	img__0_1606202247431581100.png
1606202247546	1.018082	2.931712	-1.168911	0.627409	-0.326477	-0.043260	-0.705620	img__0_1606202247537118000.png
1606202247658	1.018082	2.931712	-1.168911	0.618648	-0.342788	-0.024775	-0.706510	img__0_1606202247649268300.png
1606202247766	1.018082	2.931712	-1.168911	0.609463	-0.358865	-0.006273	-0.706917	img__0_1606202247758841700.png
1606202247871	1.018082	2.931712	-1.168911	0.599860	-0.374696	0.012235	-0.706839	img__0_1606202247863260000.png
1606202247982	1.018082	2.931712	-1.168911	0.593229	-0.385108	0.024570	-0.706518	img__0_1606202247974203600.png
1606202248090	1.018082	2.931712	-1.168911	0.593229	-0.385108	0.024570	-0.706518	img__0_1606202248082155200.png
1606202248194	1.018082	2.931712	-1.168911	0.593229	-0.385108	0.024570	-0.706518	img__0_1606202248186919200.png
1606202248304	1.018082	2.931712	-1.168911	0.593229	-0.385108	0.024570	-0.706518	img__0_1606202248297552400.png
1606202248410	1.018082	2.931712	-1.168911	0.593229	-0.385108	0.024570	-0.706518	img__0_1606202248401647600.png
1606202248521	1.018082	2.931712	-1.168911	0.593229	-0.385108	0.024570	-0.706518	img__0_1606202248512767700.png
1606202248663	1.018082	2.931712	-1.168911	0.599860	-0.374697	0.012236	-0.706839	img__0_1606202248656096200.png
1606202248774	1.018082	2.931712	-1.168911	0.609462	-0.358866	-0.006271	-0.706917	img__0_1606202248766785500.png
1606202248889	1.018082	2.931712	-1.168911	0.618648	-0.342789	-0.024774	-0.706510	img__0_1606202248880825900.png
1606202248998	1.018082	2.931712	-1.168911	0.627409	-0.326477	-0.043260	-0.705620	img__0_1606202248991177700.png
1606202249108	1.018082	2.931712	-1.168911	0.635740	-0.309941	-0.061717	-0.704246	img__0_1606202249100198800.png
1606202249217	1.018082	2.931712	-1.168911	0.643636	-0.293193	-0.080131	-0.702389	img__0_1606202249209355500.png
1606202249324	1.018082	2.931712	-1.168911	0.651090	-0.276245	-0.098489	-0.700051	img__0_1606202249314884000.png
1606202249433	1.018082	2.931712	-1.168911	0.658098	-0.259107	-0.116780	-0.697233	img__0_1606202249426206900.png
1606202249538	1.018082	2.931712	-1.168911	0.664655	-0.241792	-0.134991	-0.693937	img__0_1606202249531104600.png
1606202249648	1.018082	2.931712	-1.168911	0.670756	-0.224310	-0.153109	-0.690165	img__0_1606202249641839400.png
1606202249753	1.018082	2.931712	-1.168911	0.676398	-0.206675	-0.171123	-0.685921	img__0_1606202249746069600.png
1606202249865	1.018082	2.931712	-1.168911	0.681577	-0.188898	-0.189020	-0.681206	img__0_1606202249857731500.png
1606202249975	1.018082	2.931712	-1.168911	0.686288	-0.170992	-0.206787	-0.676025	img__0_1606202249964919300.png
1606202250087	1.018082	2.931712	-1.168911	0.690529	-0.152968	-0.224413	-0.670380	img__0_1606202250076491300.png
1606202250188	1.018082	2.931712	-1.168911	0.694297	-0.134840	-0.241885	-0.664276	img__0_1606202250179943300.png
1606202250299	1.018082	2.931712	-1.168911	0.697588	-0.116618	-0.259191	-0.657716	img__0_1606202250291732300.png
1606202250404	1.018082	2.931712	-1.168911	0.700402	-0.098317	-0.276320	-0.650706	img__0_1606202250397273000.png
1606202250515	1.018082	2.931712	-1.168911	0.702736	-0.079948	-0.293259	-0.643250	img__0_1606202250508089600.png
1606202250629	1.018082	2.931712	-1.168911	0.704588	-0.061526	-0.309997	-0.635352	img__0_1606202250616365100.png
1606202250728	1.018082	2.931712	-1.168911	0.705957	-0.043061	-0.326522	-0.627020	img__0_1606202250720732500.png
1606202250838	1.018082	2.931712	-1.168911	0.705957	-0.043061	-0.326522	-0.627020	img__0_1606202250831640200.png
1606202250950	1.018082	2.931712	-1.168911	0.705957	-0.043061	-0.326522	-0.627020	img__0_1606202250943119600.png
1606202251055	1.018082	2.931712	-1.168911	0.705957	-0.043061	-0.326522	-0.627020	img__0_1606202251047689700.png
1606202251165	1.018082	2.931712	-1.168911	0.705957	-0.043061	-0.326522	-0.627020	img__0_1606202251158027900.png
1606202251269	1.018082	2.931712	-1.168911	0.704588	-0.061527	-0.309996	-0.635353	img__0_1606202251262608100.png
1606202251384	1.018082	2.931712	-1.168911	0.702736	-0.079950	-0.293258	-0.643250	img__0_1606202251374295100.png
1606202251494	1.018082	2.931712	-1.168911	0.700402	-0.098317	-0.276320	-0.650706	img__0_1606202251482496700.png
1606202251601	1.018082	2.931712	-1.168911	0.697588	-0.116617	-0.259192	-0.657716	img__0_1606202251590045600.png
1606202251712	1.018082	2.931712	-1.168911	0.694297	-0.134837	-0.241887	-0.664275	img__0_1606202251701504100.png
1606202251816	1.018082	2.931712	-1.168911	0.690529	-0.152965	-0.224415	-0.670379	img__0_1606202251808987600.png
1606202251920	1.018082	2.931712	-1.168911	0.686289	-0.170989	-0.206790	-0.676024	img__0_1606202251913652600.png
1606202252032	1.018082	2.931712	-1.168911	0.681577	-0.188895	-0.189023	-0.681206	img__0_1606202252024752000.png
1606202252138	1.018082	2.931712	-1.168911	0.676399	-0.206672	-0.171126	-0.685920	img__0_1606202252131045200.png
1606202252249	1.018082	2.931712	-1.168911	0.670757	-0.224308	-0.153112	-0.690165	img__0_1606202252241550900.png
1606202252365	1.018082	2.931712	-1.168911	0.664656	-0.241789	-0.134993	-0.693936	img__0_1606202252354449100.png
1606202252479	1.018082	2.931712	-1.168911	0.658098	-0.259106	-0.116781	-0.697232	img__0_1606202252467714700.png
1606202252581	1.018082	2.931712	-1.168911	0.651090	-0.276245	-0.098489	-0.700051	img__0_1606202252574575700.png
1606202252687	1.018082	2.931712	-1.168911	0.643636	-0.293194	-0.080130	-0.702389	img__0_1606202252680141200.png
1606202252795	1.018082	2.931712	-1.168911	0.635740	-0.309942	-0.061716	-0.704246	img__0_1606202252787932400.png
1606202252908	1.018082	2.931712	-1.168911	0.627409	-0.326477	-0.043260	-0.705620	img__0_1606202252898963400.png
1606202253015	1.018082	2.931712	-1.168911	0.618648	-0.342788	-0.024775	-0.706510	img__0_1606202253008063200.png
1606202253120	1.018082	2.931712	-1.168911	0.609463	-0.358865	-0.006272	-0.706917	img__0_1606202253113066900.png
1606202253242	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202253231167400.png
1606202253348	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202253337567600.png
1606202253498	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202253484628200.png
1606202253591	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202253584269500.png
1606202253701	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202253694629700.png
1606202253806	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202253799589900.png
1606202253917	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202253910099300.png
1606202254025	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254018460200.png
1606202254135	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254128661200.png
1606202254240	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254233092100.png
1606202254360	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254348824600.png
1606202254462	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254455173900.png
1606202254575	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254564652000.png
1606202254690	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254678655800.png
1606202254799	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254785991300.png
1606202254902	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254894120000.png
1606202255006	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202254998806300.png
1606202255127	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255113824200.png
1606202255226	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255219108700.png
1606202255337	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255329867000.png
1606202255442	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255433960700.png
1606202255560	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255548301400.png
1606202255664	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255653790600.png
1606202255771	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255763993100.png
1606202255892	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255881096700.png
1606202255998	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202255991071000.png
1606202256098	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202256091650800.png
1606202256221	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202256209775100.png
1606202256323	1.018082	2.931712	-1.168911	0.606308	-0.364170	-0.000103	-0.706945	img__0_1606202256316383700.png
