TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202188930	-0.607241	2.418889	-0.274838	0.929372	-0.273040	0.007399	-0.248318	img__0_1606202188918427000.png
1606202189033	-0.607241	2.418889	-0.274838	0.936201	-0.248619	0.000896	-0.248426	img__0_1606202189026760900.png
1606202189142	-0.607241	2.418889	-0.274838	0.942389	-0.224026	-0.005608	-0.248363	img__0_1606202189132109500.png
1606202189268	-0.607241	2.418889	-0.274838	0.947931	-0.199279	-0.012108	-0.248131	img__0_1606202189254164100.png
1606202189373	-0.607241	2.418889	-0.274838	0.952823	-0.174397	-0.018599	-0.247728	img__0_1606202189364731700.png
1606202189484	-0.607241	2.418889	-0.274838	0.957061	-0.149396	-0.025077	-0.247155	img__0_1606202189475637900.png
1606202189591	-0.607241	2.418889	-0.274838	0.960644	-0.124292	-0.031538	-0.246413	img__0_1606202189584980800.png
1606202189702	-0.607241	2.418889	-0.274838	0.963569	-0.099104	-0.037978	-0.245503	img__0_1606202189694333300.png
1606202189808	-0.607241	2.418889	-0.274838	0.965833	-0.073847	-0.044391	-0.244424	img__0_1606202189800155700.png
1606202189918	-0.607241	2.418889	-0.274838	0.967435	-0.048539	-0.050774	-0.243177	img__0_1606202189911565600.png
1606202190031	-0.607241	2.418889	-0.274838	0.968374	-0.023198	-0.057123	-0.241764	img__0_1606202190019921500.png
1606202190141	-0.607241	2.418889	-0.274838	0.968650	0.002159	-0.063432	-0.240185	img__0_1606202190133413000.png
1606202190258	-0.607241	2.418889	-0.274838	0.968262	0.027515	-0.069697	-0.238441	img__0_1606202190248253300.png
1606202190360	-0.607241	2.418889	-0.274838	0.967210	0.052852	-0.075915	-0.236535	img__0_1606202190352928400.png
1606202190480	-0.607241	2.418889	-0.274838	0.965495	0.078153	-0.082081	-0.234465	img__0_1606202190469557500.png
1606202190595	-0.607241	2.418889	-0.274838	0.963119	0.103401	-0.088191	-0.232236	img__0_1606202190583925600.png
1606202190706	-0.607241	2.418889	-0.274838	0.960082	0.128578	-0.094240	-0.229847	img__0_1606202190693518300.png
1606202190810	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202190803804300.png
1606202190924	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202190917227400.png
1606202191029	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202191021917800.png
1606202191149	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202191136669400.png
1606202191264	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202191254101600.png
1606202191368	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202191360622200.png
1606202191472	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202191464963200.png
1606202191583	-0.607241	2.418889	-0.274838	0.956387	0.153666	-0.100224	-0.227300	img__0_1606202191576545600.png
1606202191700	-0.607241	2.418889	-0.274838	0.957692	0.145315	-0.098237	-0.228166	img__0_1606202191688878200.png
1606202191805	-0.607241	2.418889	-0.274838	0.961168	0.120196	-0.092230	-0.230658	img__0_1606202191798355600.png
1606202191923	-0.607241	2.418889	-0.274838	0.964777	0.086580	-0.084124	-0.233735	img__0_1606202191907882000.png
1606202192023	-0.607241	2.418889	-0.274838	0.966141	0.069730	-0.080032	-0.235167	img__0_1606202192016783800.png
1606202192137	-0.607241	2.418889	-0.274838	0.967636	0.044416	-0.073849	-0.237181	img__0_1606202192129547900.png
1606202192241	-0.607241	2.418889	-0.274838	0.968467	0.019071	-0.067615	-0.239032	img__0_1606202192234382600.png
1606202192360	-0.607241	2.418889	-0.274838	0.968634	-0.006287	-0.061335	-0.240719	img__0_1606202192348913900.png
1606202192458	-0.607241	2.418889	-0.274838	0.968138	-0.031641	-0.055013	-0.242242	img__0_1606202192451624000.png
1606202192570	-0.607241	2.418889	-0.274838	0.966978	-0.056973	-0.048653	-0.243598	img__0_1606202192562661600.png
1606202192679	-0.607241	2.418889	-0.274838	0.965156	-0.082266	-0.042259	-0.244787	img__0_1606202192671930600.png
1606202192790	-0.607241	2.418889	-0.274838	0.962672	-0.107504	-0.035837	-0.245809	img__0_1606202192782486300.png
1606202192898	-0.607241	2.418889	-0.274838	0.959528	-0.132667	-0.029390	-0.246662	img__0_1606202192891474600.png
1606202193006	-0.607241	2.418889	-0.274838	0.955726	-0.157740	-0.022923	-0.247346	img__0_1606202192998181200.png
1606202193117	-0.607241	2.418889	-0.274838	0.951270	-0.182704	-0.016441	-0.247861	img__0_1606202193109178100.png
1606202193221	-0.607241	2.418889	-0.274838	0.946161	-0.207542	-0.009947	-0.248205	img__0_1606202193214322600.png
1606202193336	-0.607241	2.418889	-0.274838	0.940405	-0.232238	-0.003447	-0.248380	img__0_1606202193326871500.png
1606202193446	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202193435350100.png
1606202193551	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202193544655300.png
1606202193658	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202193649824200.png
1606202193770	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202193763557500.png
1606202193892	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202193879997200.png
1606202193991	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202193984201400.png
1606202194102	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202194095055300.png
1606202194207	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202194199029200.png
1606202194316	-0.607241	2.418889	-0.274838	0.934004	-0.256775	0.003056	-0.248384	img__0_1606202194309311600.png
1606202194434	-0.607241	2.418889	-0.274838	0.936209	-0.248614	0.000888	-0.248401	img__0_1606202194423115000.png
1606202194537	-0.607241	2.418889	-0.274838	0.942396	-0.224021	-0.005615	-0.248339	img__0_1606202194530580500.png
1606202194645	-0.607241	2.418889	-0.274838	0.947938	-0.199274	-0.012114	-0.248106	img__0_1606202194635680100.png
1606202194755	-0.607241	2.418889	-0.274838	0.952830	-0.174392	-0.018605	-0.247703	img__0_1606202194747313100.png
1606202194870	-0.607241	2.418889	-0.274838	0.957069	-0.149390	-0.025083	-0.247130	img__0_1606202194860511400.png
1606202194972	-0.607241	2.418889	-0.274838	0.960651	-0.124287	-0.031543	-0.246388	img__0_1606202194965162000.png
1606202195095	-0.607241	2.418889	-0.274838	0.963576	-0.099098	-0.037982	-0.245477	img__0_1606202195081157700.png
1606202195198	-0.607241	2.418889	-0.274838	0.965840	-0.073841	-0.044394	-0.244398	img__0_1606202195190970900.png
1606202195314	-0.607241	2.418889	-0.274838	0.967442	-0.048533	-0.050777	-0.243152	img__0_1606202195304283900.png
1606202195422	-0.607241	2.418889	-0.274838	0.968381	-0.023192	-0.057125	-0.241738	img__0_1606202195415137100.png
1606202195527	-0.607241	2.418889	-0.274838	0.968656	0.002166	-0.063433	-0.240159	img__0_1606202195520139700.png
1606202195639	-0.607241	2.418889	-0.274838	0.968268	0.027522	-0.069698	-0.238416	img__0_1606202195631020200.png
1606202195754	-0.607241	2.418889	-0.274838	0.967216	0.052859	-0.075915	-0.236509	img__0_1606202195743577600.png
1606202195859	-0.607241	2.418889	-0.274838	0.965501	0.078160	-0.082080	-0.234440	img__0_1606202195852473200.png
1606202195981	-0.607241	2.418889	-0.274838	0.963124	0.103408	-0.088189	-0.232210	img__0_1606202195968202700.png
1606202196085	-0.607241	2.418889	-0.274838	0.960087	0.128585	-0.094237	-0.229821	img__0_1606202196078619600.png
1606202196193	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196183913500.png
1606202196303	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196296250600.png
1606202196407	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196400563400.png
1606202196519	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196511385700.png
1606202196626	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196616696500.png
1606202196734	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196727929300.png
1606202196838	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196831467600.png
1606202196959	-0.607241	2.418889	-0.274838	0.957697	0.145322	-0.098234	-0.228141	img__0_1606202196946027000.png
1606202197059	-0.607241	2.418889	-0.274838	0.958929	0.136959	-0.096239	-0.228989	img__0_1606202197052328100.png
1606202197173	-0.607241	2.418889	-0.274838	0.962185	0.111811	-0.090212	-0.231429	img__0_1606202197164031000.png
1606202197284	-0.607241	2.418889	-0.274838	0.964783	0.086587	-0.084123	-0.233711	img__0_1606202197273738900.png
1606202197390	-0.607241	2.418889	-0.274838	0.966719	0.061303	-0.077977	-0.235832	img__0_1606202197383788000.png
1606202197505	-0.607241	2.418889	-0.274838	0.967992	0.035976	-0.071777	-0.237791	img__0_1606202197495506800.png
1606202197608	-0.607241	2.418889	-0.274838	0.968603	0.010625	-0.065528	-0.239588	img__0_1606202197600243600.png
1606202197726	-0.607241	2.418889	-0.274838	0.968549	-0.014734	-0.059233	-0.241220	img__0_1606202197715282400.png
1606202197827	-0.607241	2.418889	-0.274838	0.967832	-0.040082	-0.052899	-0.242688	img__0_1606202197819085100.png
1606202197949	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202197937736700.png
1606202198062	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198048953000.png
1606202198160	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198152019400.png
1606202198271	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198262467100.png
1606202198384	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198371347600.png
1606202198491	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198483940900.png
1606202198606	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198595816300.png
1606202198707	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198699526500.png
1606202198818	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198810038800.png
1606202198923	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202198914983700.png
1606202199043	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199031261100.png
1606202199154	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199141352900.png
1606202199262	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199251114300.png
1606202199369	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199361250400.png
1606202199477	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199470425100.png
1606202199586	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199578962900.png
1606202199714	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199683794000.png
1606202199837	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199830232900.png
1606202199948	-0.607241	2.418889	-0.274838	0.966985	-0.056967	-0.048655	-0.243573	img__0_1606202199939823800.png
