TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202223283	1.036552	3.308553	-0.281033	0.684256	-0.201741	0.102701	-0.693215	img__0_1606202223271882800.png
1606202223395	1.036552	3.308553	-0.281033	0.678741	-0.219584	0.120811	-0.690289	img__0_1606202223382732300.png
1606202223506	1.036552	3.308553	-0.281033	0.672760	-0.237276	0.138840	-0.686890	img__0_1606202223494547200.png
1606202223604	1.036552	3.308553	-0.281033	0.666318	-0.254806	0.156773	-0.683020	img__0_1606202223597063400.png
1606202223716	1.036552	3.308553	-0.281033	0.659420	-0.272161	0.174599	-0.678682	img__0_1606202223708480600.png
1606202223829	1.036552	3.308553	-0.281033	0.652070	-0.289328	0.192304	-0.673879	img__0_1606202223822018300.png
1606202223939	1.036552	3.308553	-0.281033	0.652070	-0.289328	0.192304	-0.673879	img__0_1606202223930278700.png
1606202224050	1.036552	3.308553	-0.281033	0.652070	-0.289328	0.192304	-0.673879	img__0_1606202224038950900.png
1606202224153	1.036552	3.308553	-0.281033	0.652070	-0.289328	0.192304	-0.673879	img__0_1606202224145549900.png
1606202224258	1.036552	3.308553	-0.281033	0.652070	-0.289328	0.192304	-0.673879	img__0_1606202224249916900.png
1606202224367	1.036552	3.308553	-0.281033	0.654570	-0.283627	0.186416	-0.675532	img__0_1606202224359748300.png
1606202224475	1.036552	3.308553	-0.281033	0.661770	-0.266395	0.168668	-0.680180	img__0_1606202224468199900.png
1606202224589	1.036552	3.308553	-0.281033	0.668517	-0.248981	0.150806	-0.684362	img__0_1606202224578936200.png
1606202224700	1.036552	3.308553	-0.281033	0.674805	-0.231396	0.132840	-0.688075	img__0_1606202224687663900.png
1606202224805	1.036552	3.308553	-0.281033	0.680631	-0.213652	0.114783	-0.691317	img__0_1606202224797692400.png
1606202224920	1.036552	3.308553	-0.281033	0.687673	-0.189767	0.090585	-0.694902	img__0_1606202224907648500.png
1606202225021	1.036552	3.308553	-0.281033	0.690880	-0.177737	0.078443	-0.696377	img__0_1606202225014522700.png
1606202225131	1.036552	3.308553	-0.281033	0.695296	-0.159591	0.060188	-0.698192	img__0_1606202225124273300.png
1606202225248	1.036552	3.308553	-0.281033	0.699235	-0.141336	0.041891	-0.699528	img__0_1606202225237361300.png
1606202225352	1.036552	3.308553	-0.281033	0.702695	-0.122984	0.023566	-0.700385	img__0_1606202225344711100.png
1606202225455	1.036552	3.308553	-0.281033	0.705674	-0.104548	0.005224	-0.700761	img__0_1606202225448424900.png
1606202225566	1.036552	3.308553	-0.281033	0.708169	-0.086040	-0.013121	-0.700658	img__0_1606202225559379800.png
1606202225673	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031458	-0.700075	img__0_1606202225664083500.png
1606202225782	1.036552	3.308553	-0.281033	0.711701	-0.048859	-0.049773	-0.699011	img__0_1606202225775202700.png
1606202225892	1.036552	3.308553	-0.281033	0.712736	-0.030212	-0.068054	-0.697469	img__0_1606202225880890600.png
1606202226009	1.036552	3.308553	-0.281033	0.713283	-0.011545	-0.086288	-0.695448	img__0_1606202225998880000.png
1606202226119	1.036552	3.308553	-0.281033	0.713341	0.007131	-0.104464	-0.692951	img__0_1606202226108123600.png
1606202226224	1.036552	3.308553	-0.281033	0.712910	0.025802	-0.122568	-0.689979	img__0_1606202226217065500.png
1606202226334	1.036552	3.308553	-0.281033	0.711990	0.044456	-0.140588	-0.686534	img__0_1606202226326752500.png
1606202226439	1.036552	3.308553	-0.281033	0.710582	0.063079	-0.158511	-0.682619	img__0_1606202226431667400.png
1606202226552	1.036552	3.308553	-0.281033	0.708687	0.081658	-0.176326	-0.678235	img__0_1606202226543251800.png
1606202226655	1.036552	3.308553	-0.281033	0.706307	0.100181	-0.194019	-0.673387	img__0_1606202226647503700.png
1606202226767	1.036552	3.308553	-0.281033	0.703443	0.118635	-0.211579	-0.668078	img__0_1606202226759473500.png
1606202226879	1.036552	3.308553	-0.281033	0.703443	0.118635	-0.211579	-0.668078	img__0_1606202226867599700.png
1606202226992	1.036552	3.308553	-0.281033	0.704451	0.112491	-0.205741	-0.669899	img__0_1606202226981321800.png
1606202227098	1.036552	3.308553	-0.281033	0.707155	0.094012	-0.188134	-0.675055	img__0_1606202227084443200.png
1606202227204	1.036552	3.308553	-0.281033	0.709373	0.075468	-0.170398	-0.679749	img__0_1606202227197860900.png
1606202227321	1.036552	3.308553	-0.281033	0.711106	0.056873	-0.152546	-0.683976	img__0_1606202227309285000.png
1606202227429	1.036552	3.308553	-0.281033	0.712351	0.038240	-0.134590	-0.687735	img__0_1606202227418967500.png
1606202227540	1.036552	3.308553	-0.281033	0.713108	0.019580	-0.116542	-0.691023	img__0_1606202227531690000.png
1606202227648	1.036552	3.308553	-0.281033	0.713376	0.000907	-0.098413	-0.693836	img__0_1606202227641507000.png
1606202227758	1.036552	3.308553	-0.281033	0.713155	-0.017767	-0.080217	-0.696175	img__0_1606202227750524200.png
1606202227866	1.036552	3.308553	-0.281033	0.712446	-0.036430	-0.061966	-0.698036	img__0_1606202227859481100.png
1606202227972	1.036552	3.308553	-0.281033	0.711248	-0.055067	-0.043672	-0.699419	img__0_1606202227964670000.png
1606202228094	1.036552	3.308553	-0.281033	0.709563	-0.073666	-0.025349	-0.700322	img__0_1606202228081576000.png
1606202228191	1.036552	3.308553	-0.281033	0.707391	-0.092215	-0.007008	-0.700746	img__0_1606202228184240200.png
1606202228302	1.036552	3.308553	-0.281033	0.704735	-0.110702	0.011339	-0.700689	img__0_1606202228295671300.png
1606202228407	1.036552	3.308553	-0.281033	0.701595	-0.129112	0.029677	-0.700152	img__0_1606202228400768200.png
1606202228527	1.036552	3.308553	-0.281033	0.696662	-0.153519	0.054095	-0.698690	img__0_1606202228515352500.png
1606202228675	1.036552	3.308553	-0.281033	0.692404	-0.171703	0.072366	-0.697035	img__0_1606202228665050600.png
1606202228784	1.036552	3.308553	-0.281033	0.687673	-0.189769	0.090587	-0.694901	img__0_1606202228773711000.png
1606202228891	1.036552	3.308553	-0.281033	0.682470	-0.207705	0.108746	-0.692292	img__0_1606202228883650400.png
1606202229001	1.036552	3.308553	-0.281033	0.676799	-0.225498	0.126831	-0.689208	img__0_1606202228992991800.png
1606202229111	1.036552	3.308553	-0.281033	0.670664	-0.243138	0.144829	-0.685652	img__0_1606202229101083500.png
1606202229217	1.036552	3.308553	-0.281033	0.664069	-0.260611	0.162728	-0.681626	img__0_1606202229209351600.png
1606202229329	1.036552	3.308553	-0.281033	0.657020	-0.277905	0.180515	-0.677133	img__0_1606202229318073900.png
1606202229474	1.036552	3.308553	-0.281033	0.657020	-0.277905	0.180515	-0.677133	img__0_1606202229463984800.png
1606202229573	1.036552	3.308553	-0.281033	0.664069	-0.260610	0.162727	-0.681626	img__0_1606202229566525500.png
1606202229692	1.036552	3.308553	-0.281033	0.670664	-0.243138	0.144829	-0.685652	img__0_1606202229681511000.png
1606202229797	1.036552	3.308553	-0.281033	0.676798	-0.225499	0.126831	-0.689208	img__0_1606202229787003500.png
1606202229907	1.036552	3.308553	-0.281033	0.682470	-0.207705	0.108746	-0.692292	img__0_1606202229900334800.png
1606202230015	1.036552	3.308553	-0.281033	0.687673	-0.189768	0.090586	-0.694902	img__0_1606202230008923200.png
1606202230124	1.036552	3.308553	-0.281033	0.692405	-0.171701	0.072364	-0.697035	img__0_1606202230113701700.png
1606202230243	1.036552	3.308553	-0.281033	0.696662	-0.153518	0.054093	-0.698690	img__0_1606202230229125700.png
1606202230342	1.036552	3.308553	-0.281033	0.700442	-0.135229	0.035786	-0.699867	img__0_1606202230332770000.png
1606202230464	1.036552	3.308553	-0.281033	0.703742	-0.116848	0.017454	-0.700564	img__0_1606202230449672300.png
1606202230564	1.036552	3.308553	-0.281033	0.706559	-0.098387	-0.000890	-0.700780	img__0_1606202230557648700.png
1606202230673	1.036552	3.308553	-0.281033	0.708893	-0.079857	-0.019234	-0.700517	img__0_1606202230665779400.png
1606202230788	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202230776808400.png
1606202230893	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202230884279000.png
1606202231000	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202230993067800.png
1606202231112	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202231100515700.png
1606202231211	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202231202575400.png
1606202231328	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202231315896600.png
1606202231432	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202231425606100.png
1606202231541	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202231532703500.png
1606202231654	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202231646794000.png
1606202231760	1.036552	3.308553	-0.281033	0.710178	-0.067473	-0.031457	-0.700075	img__0_1606202231750810700.png
