TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202071664	0.000000	0.000000	-0.000000	0.898420	-0.086510	-0.041265	0.428549	img__0_1606202071655334400.png
1606202071774	0.000000	0.000000	-0.000000	0.900376	-0.062963	-0.030034	0.429483	img__0_1606202071765720400.png
1606202071877	0.000000	0.000000	-0.000000	0.901716	-0.039372	-0.018781	0.430123	img__0_1606202071870384000.png
1606202071989	0.000000	0.000000	-0.000000	0.902437	-0.015755	-0.007515	0.430468	img__0_1606202071982277800.png
1606202072101	0.000000	0.000000	-0.000000	0.902540	0.007874	0.003756	0.430518	img__0_1606202072092735900.png
1606202072209	0.000000	0.000000	-0.000000	0.902024	0.031497	0.015024	0.430273	img__0_1606202072201948300.png
1606202072316	0.000000	0.000000	-0.000000	0.900890	0.055099	0.026283	0.429734	img__0_1606202072307812400.png
1606202072426	0.000000	0.000000	-0.000000	0.899138	0.078663	0.037523	0.428899	img__0_1606202072419211800.png
1606202072537	0.000000	0.000000	-0.000000	0.896771	0.102173	0.048738	0.427771	img__0_1606202072530046000.png
1606202072645	0.000000	0.000000	-0.000000	0.893788	0.125614	0.059920	0.426349	img__0_1606202072636019700.png
1606202072754	0.000000	0.000000	-0.000000	0.890193	0.148968	0.071060	0.424635	img__0_1606202072746973000.png
1606202072860	0.000000	0.000000	-0.000000	0.885988	0.172219	0.082151	0.422631	img__0_1606202072852553000.png
1606202072977	0.000000	0.000000	-0.000000	0.881176	0.195351	0.093186	0.420336	img__0_1606202072970243300.png
1606202073090	0.000000	0.000000	-0.000000	0.875760	0.218350	0.104157	0.417754	img__0_1606202073082129100.png
1606202073195	0.000000	0.000000	-0.000000	0.869744	0.241200	0.115057	0.414885	img__0_1606202073187915500.png
1606202073307	0.000000	0.000000	-0.000000	0.867606	0.248781	0.118674	0.413866	img__0_1606202073299089900.png
1606202073411	0.000000	0.000000	-0.000000	0.867606	0.248781	0.118674	0.413866	img__0_1606202073404633600.png
1606202073524	0.000000	0.000000	-0.000000	0.867606	0.248781	0.118674	0.413866	img__0_1606202073515941500.png
1606202073628	0.000000	0.000000	-0.000000	0.867606	0.248781	0.118674	0.413866	img__0_1606202073621930800.png
1606202073741	0.000000	0.000000	-0.000000	0.867606	0.248781	0.118674	0.413866	img__0_1606202073733417000.png
1606202073846	0.000000	0.000000	-0.000000	0.867606	0.248781	0.118674	0.413866	img__0_1606202073839525100.png
1606202073960	0.000000	0.000000	-0.000000	0.867606	0.248781	0.118674	0.413866	img__0_1606202073952048800.png
1606202074070	0.000000	0.000000	-0.000000	0.869744	0.241200	0.115058	0.414886	img__0_1606202074062711700.png
1606202074176	0.000000	0.000000	-0.000000	0.875759	0.218350	0.104158	0.417756	img__0_1606202074169484800.png
1606202074291	0.000000	0.000000	-0.000000	0.881175	0.195350	0.093186	0.420341	img__0_1606202074281805300.png
1606202074401	0.000000	0.000000	-0.000000	0.885986	0.172215	0.082151	0.422637	img__0_1606202074392789300.png
1606202074509	0.000000	0.000000	-0.000000	0.890190	0.148964	0.071060	0.424643	img__0_1606202074502276400.png
1606202074621	0.000000	0.000000	-0.000000	0.893784	0.125611	0.059920	0.426359	img__0_1606202074613234900.png
1606202074726	0.000000	0.000000	-0.000000	0.896765	0.102172	0.048739	0.427782	img__0_1606202074719578400.png
1606202074839	0.000000	0.000000	-0.000000	0.899132	0.078663	0.037525	0.428912	img__0_1606202074832025700.png
1606202074945	0.000000	0.000000	-0.000000	0.900883	0.055100	0.026284	0.429748	img__0_1606202074937869600.png
1606202075056	0.000000	0.000000	-0.000000	0.902016	0.031499	0.015026	0.430290	img__0_1606202075048952600.png
1606202075169	0.000000	0.000000	-0.000000	0.902531	0.007876	0.003757	0.430537	img__0_1606202075162294300.png
1606202075279	0.000000	0.000000	-0.000000	0.902427	-0.015752	-0.007514	0.430489	img__0_1606202075272271000.png
1606202075392	0.000000	0.000000	-0.000000	0.901705	-0.039369	-0.018781	0.430145	img__0_1606202075384179600.png
1606202075497	0.000000	0.000000	-0.000000	0.900365	-0.062960	-0.030034	0.429507	img__0_1606202075489658700.png
1606202075608	0.000000	0.000000	-0.000000	0.898408	-0.086508	-0.041267	0.428575	img__0_1606202075601270500.png
1606202075714	0.000000	0.000000	-0.000000	0.895835	-0.109996	-0.052473	0.427348	img__0_1606202075706665100.png
1606202075829	0.000000	0.000000	-0.000000	0.892648	-0.133409	-0.063642	0.425829	img__0_1606202075821506100.png
1606202075943	0.000000	0.000000	-0.000000	0.888850	-0.156731	-0.074767	0.424018	img__0_1606202075934989200.png
1606202076055	0.000000	0.000000	-0.000000	0.884442	-0.179944	-0.085841	0.421917	img__0_1606202076043297400.png
1606202076159	0.000000	0.000000	-0.000000	0.879429	-0.203033	-0.096856	0.419526	img__0_1606202076152123800.png
1606202076271	0.000000	0.000000	-0.000000	0.873812	-0.225984	-0.107804	0.416848	img__0_1606202076264427600.png
1606202076377	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202076370259900.png
1606202076492	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202076482479600.png
1606202076595	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202076588230300.png
1606202076708	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202076699946800.png
1606202076816	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202076808812700.png
1606202076926	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202076917939600.png
1606202077030	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202077023457700.png
1606202077142	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202077135038500.png
1606202077246	0.000000	0.000000	-0.000000	0.869735	-0.241200	-0.115063	0.414904	img__0_1606202077239416800.png
1606202077366	0.000000	0.000000	-0.000000	0.875750	-0.218350	-0.104163	0.417774	img__0_1606202077355376100.png
1606202077474	0.000000	0.000000	-0.000000	0.881165	-0.195350	-0.093191	0.420359	img__0_1606202077467099500.png
1606202077579	0.000000	0.000000	-0.000000	0.885977	-0.172216	-0.082156	0.422655	img__0_1606202077572908400.png
1606202077692	0.000000	0.000000	-0.000000	0.890181	-0.148964	-0.071064	0.424662	img__0_1606202077685205500.png
1606202077815	0.000000	0.000000	-0.000000	0.893775	-0.125612	-0.059923	0.426377	img__0_1606202077802124200.png
1606202077921	0.000000	0.000000	-0.000000	0.896756	-0.102173	-0.048742	0.427800	img__0_1606202077913534800.png
1606202078032	0.000000	0.000000	-0.000000	0.899123	-0.078664	-0.037527	0.428931	img__0_1606202078021335200.png
1606202078144	0.000000	0.000000	-0.000000	0.900874	-0.055102	-0.026286	0.429767	img__0_1606202078134058900.png
1606202078256	0.000000	0.000000	-0.000000	0.902007	-0.031500	-0.015028	0.430309	img__0_1606202078244601400.png
1606202078369	0.000000	0.000000	-0.000000	0.902522	-0.007878	-0.003758	0.430555	img__0_1606202078357359500.png
1606202078475	0.000000	0.000000	-0.000000	0.902418	0.015750	0.007514	0.430507	img__0_1606202078468465800.png
1606202078580	0.000000	0.000000	-0.000000	0.901697	0.039367	0.018781	0.430164	img__0_1606202078573847300.png
1606202078694	0.000000	0.000000	-0.000000	0.900357	0.062958	0.030035	0.429525	img__0_1606202078687089800.png
1606202078809	0.000000	0.000000	-0.000000	0.898400	0.086505	0.041268	0.428593	img__0_1606202078798128000.png
1606202078920	0.000000	0.000000	-0.000000	0.895827	0.109994	0.052474	0.427366	img__0_1606202078912555200.png
1606202079025	0.000000	0.000000	-0.000000	0.892640	0.133407	0.063644	0.425847	img__0_1606202079018342900.png
1606202079138	0.000000	0.000000	-0.000000	0.888841	0.156728	0.074770	0.424036	img__0_1606202079130526700.png
1606202079249	0.000000	0.000000	-0.000000	0.884434	0.179940	0.085844	0.421935	img__0_1606202079242443000.png
1606202079359	0.000000	0.000000	-0.000000	0.879420	0.203029	0.096859	0.419544	img__0_1606202079352642800.png
1606202079477	0.000000	0.000000	-0.000000	0.877615	0.210696	0.100516	0.418683	img__0_1606202079465885400.png
1606202079578	0.000000	0.000000	-0.000000	0.877615	0.210696	0.100516	0.418683	img__0_1606202079571679500.png
1606202079689	0.000000	0.000000	-0.000000	0.877615	0.210696	0.100516	0.418683	img__0_1606202079683079800.png
1606202079802	0.000000	0.000000	-0.000000	0.877615	0.210696	0.100516	0.418683	img__0_1606202079795249400.png
1606202079912	0.000000	0.000000	-0.000000	0.877615	0.210696	0.100516	0.418683	img__0_1606202079904747600.png
1606202080022	0.000000	0.000000	-0.000000	0.877615	0.210696	0.100516	0.418683	img__0_1606202080014093200.png
1606202080138	0.000000	0.000000	-0.000000	0.882830	0.187649	0.089522	0.421172	img__0_1606202080128096100.png
1606202080248	0.000000	0.000000	-0.000000	0.887439	0.164474	0.078466	0.423372	img__0_1606202080237091900.png
1606202080358	0.000000	0.000000	-0.000000	0.891440	0.141188	0.067357	0.425282	img__0_1606202080348734100.png
1606202080462	0.000000	0.000000	-0.000000	0.894830	0.117805	0.056202	0.426900	img__0_1606202080454958000.png
1606202080575	0.000000	0.000000	-0.000000	0.897606	0.094341	0.045008	0.428225	img__0_1606202080566571300.png
1606202080682	0.000000	0.000000	-0.000000	0.899768	0.070813	0.033783	0.429258	img__0_1606202080672297500.png
1606202080792	0.000000	0.000000	-0.000000	0.901313	0.047236	0.022535	0.429996	img__0_1606202080784364600.png
1606202080900	0.000000	0.000000	-0.000000	0.902240	0.023626	0.011272	0.430439	img__0_1606202080893603200.png
1606202081013	0.000000	0.000000	-0.000000	0.902549	0.000000	0.000000	0.430588	img__0_1606202081003665400.png
1606202081119	0.000000	0.000000	-0.000000	0.902239	-0.023626	-0.011271	0.430441	img__0_1606202081113193300.png
1606202081226	0.000000	0.000000	-0.000000	0.901311	-0.047235	-0.022535	0.430000	img__0_1606202081218760400.png
1606202081337	0.000000	0.000000	-0.000000	0.901311	-0.047235	-0.022535	0.430000	img__0_1606202081329299500.png
1606202081443	0.000000	0.000000	-0.000000	0.901311	-0.047235	-0.022535	0.430000	img__0_1606202081434670900.png
1606202081556	0.000000	0.000000	-0.000000	0.901311	-0.047235	-0.022535	0.430000	img__0_1606202081544289800.png
1606202081660	0.000000	0.000000	-0.000000	0.902238	-0.023626	-0.011271	0.430443	img__0_1606202081652472800.png
1606202081771	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202081764017000.png
1606202081884	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202081871768400.png
1606202081991	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202081984479900.png
1606202082100	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082093758500.png
1606202082210	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082202833300.png
1606202082316	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082306878800.png
1606202082426	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082418039300.png
1606202082533	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082525922000.png
1606202082643	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082635255900.png
1606202082748	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082741240500.png
1606202082858	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082851490800.png
1606202082964	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202082955893000.png
1606202083077	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083068959000.png
1606202083193	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083182593800.png
1606202083297	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083290023300.png
1606202083409	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083400094000.png
1606202083511	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083504324700.png
1606202083624	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083614989600.png
1606202083727	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083719861800.png
1606202083838	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083831076600.png
1606202083944	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202083936119500.png
1606202084056	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084046575300.png
1606202084162	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084154991000.png
1606202084271	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084264427900.png
1606202084383	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084372610800.png
1606202084492	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084485021700.png
1606202084603	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084595571500.png
1606202084705	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084696955600.png
1606202084821	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084814631100.png
1606202084927	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202084918722400.png
1606202085046	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085034517200.png
1606202085153	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085141486300.png
1606202085260	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085252583000.png
1606202085370	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085360995900.png
1606202085479	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085469796300.png
1606202085586	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085578090400.png
1606202085703	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085690848700.png
1606202085808	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085801297700.png
1606202085919	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202085912353700.png
1606202086027	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202086020414200.png
1606202086143	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202086132722300.png
1606202086254	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202086240559100.png
1606202086361	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202086353884400.png
1606202086471	0.000000	0.000000	-0.000000	0.902547	0.000000	0.000000	0.430591	img__0_1606202086463191900.png
