TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202270690	2.571981	2.698498	-1.170252	0.377910	-0.139961	-0.371664	-0.836338	img__0_1606202270677256000.png
1606202270789	2.571981	2.698498	-1.170252	0.375410	-0.146535	-0.357011	-0.842697	img__0_1606202270782018400.png
1606202270905	2.571981	2.698498	-1.170252	0.371445	-0.156312	-0.334830	-0.851754	img__0_1606202270896903600.png
1606202271018	2.571981	2.698498	-1.170252	0.367225	-0.165982	-0.312419	-0.860227	img__0_1606202271007255400.png
1606202271119	2.571981	2.698498	-1.170252	0.362754	-0.175538	-0.289793	-0.868110	img__0_1606202271112435100.png
1606202271240	2.571981	2.698498	-1.170252	0.358034	-0.184974	-0.266968	-0.875400	img__0_1606202271225910700.png
1606202271338	2.571981	2.698498	-1.170252	0.353068	-0.194283	-0.243961	-0.882088	img__0_1606202271330795000.png
1606202271448	2.571981	2.698498	-1.170252	0.347861	-0.203459	-0.220787	-0.888172	img__0_1606202271441155200.png
1606202271553	2.571981	2.698498	-1.170252	0.342415	-0.212495	-0.197462	-0.893648	img__0_1606202271545601800.png
1606202271664	2.571981	2.698498	-1.170252	0.336735	-0.221385	-0.174003	-0.898510	img__0_1606202271656636100.png
1606202271773	2.571981	2.698498	-1.170252	0.330824	-0.230124	-0.150423	-0.902758	img__0_1606202271765022700.png
1606202271891	2.571981	2.698498	-1.170252	0.324687	-0.238705	-0.126740	-0.906386	img__0_1606202271880489000.png
1606202271995	2.571981	2.698498	-1.170252	0.318326	-0.247123	-0.102970	-0.909393	img__0_1606202271988598600.png
1606202272112	2.571981	2.698498	-1.170252	0.311748	-0.255371	-0.079130	-0.911777	img__0_1606202272101167200.png
1606202272224	2.571981	2.698498	-1.170252	0.304955	-0.263444	-0.055235	-0.913536	img__0_1606202272211309600.png
1606202272325	2.571981	2.698498	-1.170252	0.297954	-0.271337	-0.031302	-0.914669	img__0_1606202272315525600.png
1606202272433	2.571981	2.698498	-1.170252	0.290749	-0.279043	-0.007347	-0.915175	img__0_1606202272425744000.png
1606202272544	2.571981	2.698498	-1.170252	0.283343	-0.286559	0.016613	-0.915054	img__0_1606202272533847200.png
1606202272653	2.571981	2.698498	-1.170252	0.275744	-0.293878	0.040562	-0.914306	img__0_1606202272646366200.png
1606202272759	2.571981	2.698498	-1.170252	0.267956	-0.300995	0.064482	-0.912931	img__0_1606202272751204400.png
1606202272870	2.571981	2.698498	-1.170252	0.259984	-0.307906	0.088358	-0.910931	img__0_1606202272862772300.png
1606202272980	2.571981	2.698498	-1.170252	0.251835	-0.314606	0.112172	-0.908306	img__0_1606202272973285200.png
1606202273085	2.571981	2.698498	-1.170252	0.243512	-0.321090	0.135910	-0.905059	img__0_1606202273077780300.png
1606202273206	2.571981	2.698498	-1.170252	0.235023	-0.327355	0.159555	-0.901191	img__0_1606202273193131300.png
1606202273310	2.571981	2.698498	-1.170252	0.226373	-0.333395	0.183092	-0.896705	img__0_1606202273300149700.png
1606202273416	2.571981	2.698498	-1.170252	0.217567	-0.339206	0.206503	-0.891605	img__0_1606202273408980500.png
1606202273520	2.571981	2.698498	-1.170252	0.211614	-0.342951	0.222031	-0.887866	img__0_1606202273513098700.png
1606202273636	2.571981	2.698498	-1.170252	0.211614	-0.342951	0.222031	-0.887866	img__0_1606202273625689900.png
1606202273736	2.571981	2.698498	-1.170252	0.211614	-0.342951	0.222031	-0.887866	img__0_1606202273728401500.png
1606202273847	2.571981	2.698498	-1.170252	0.211614	-0.342951	0.222031	-0.887866	img__0_1606202273839818200.png
1606202273965	2.571981	2.698498	-1.170252	0.211614	-0.342951	0.222031	-0.887866	img__0_1606202273951092700.png
1606202274064	2.571981	2.698498	-1.170252	0.211614	-0.342951	0.222031	-0.887866	img__0_1606202274057118400.png
1606202274175	2.571981	2.698498	-1.170252	0.205597	-0.346592	0.237493	-0.883856	img__0_1606202274164100700.png
1606202274274	2.571981	2.698498	-1.170252	0.196453	-0.351855	0.260548	-0.877336	img__0_1606202274267825900.png
1606202274387	2.571981	2.698498	-1.170252	0.196453	-0.351855	0.260548	-0.877336	img__0_1606202274378495800.png
1606202274490	2.571981	2.698498	-1.170252	0.196453	-0.351855	0.260548	-0.877336	img__0_1606202274483013500.png
1606202274600	2.571981	2.698498	-1.170252	0.196453	-0.351855	0.260548	-0.877336	img__0_1606202274592983200.png
1606202274710	2.571981	2.698498	-1.170252	0.199515	-0.350127	0.252882	-0.879576	img__0_1606202274699432800.png
1606202274816	2.571981	2.698498	-1.170252	0.208612	-0.344785	0.229771	-0.885895	img__0_1606202274808953200.png
1606202274919	2.571981	2.698498	-1.170252	0.217565	-0.339205	0.206502	-0.891606	img__0_1606202274912479300.png
1606202275034	2.571981	2.698498	-1.170252	0.226370	-0.333394	0.183092	-0.896706	img__0_1606202275023502400.png
1606202275144	2.571981	2.698498	-1.170252	0.235019	-0.327354	0.159557	-0.901192	img__0_1606202275135359300.png
1606202275260	2.571981	2.698498	-1.170252	0.243507	-0.321090	0.135912	-0.905060	img__0_1606202275246395600.png
1606202275363	2.571981	2.698498	-1.170252	0.251828	-0.314605	0.112173	-0.908308	img__0_1606202275356021200.png
1606202275472	2.571981	2.698498	-1.170252	0.259977	-0.307905	0.088357	-0.910933	img__0_1606202275464274200.png
1606202275576	2.571981	2.698498	-1.170252	0.267948	-0.300994	0.064482	-0.912934	img__0_1606202275569327100.png
1606202275687	2.571981	2.698498	-1.170252	0.275735	-0.293877	0.040562	-0.914309	img__0_1606202275679236700.png
1606202275796	2.571981	2.698498	-1.170252	0.283333	-0.286558	0.016615	-0.915058	img__0_1606202275789238700.png
1606202275905	2.571981	2.698498	-1.170252	0.290737	-0.279044	-0.007343	-0.915179	img__0_1606202275897143900.png
1606202276013	2.571981	2.698498	-1.170252	0.297941	-0.271338	-0.031297	-0.914674	img__0_1606202276005682500.png
1606202276121	2.571981	2.698498	-1.170252	0.304941	-0.263445	-0.055229	-0.913541	img__0_1606202276113626400.png
1606202276230	2.571981	2.698498	-1.170252	0.311732	-0.255373	-0.079124	-0.911783	img__0_1606202276222591100.png
1606202276340	2.571981	2.698498	-1.170252	0.318310	-0.247125	-0.102964	-0.909399	img__0_1606202276331948200.png
1606202276448	2.571981	2.698498	-1.170252	0.324669	-0.238708	-0.126734	-0.906392	img__0_1606202276441727900.png
1606202276560	2.571981	2.698498	-1.170252	0.330806	-0.230128	-0.150417	-0.902764	img__0_1606202276550151500.png
1606202276673	2.571981	2.698498	-1.170252	0.336716	-0.221389	-0.173998	-0.898518	img__0_1606202276662127500.png
1606202276773	2.571981	2.698498	-1.170252	0.342396	-0.212499	-0.197459	-0.893655	img__0_1606202276765393700.png
1606202276886	2.571981	2.698498	-1.170252	0.347841	-0.203463	-0.220786	-0.888180	img__0_1606202276876441800.png
1606202276988	2.571981	2.698498	-1.170252	0.353048	-0.194288	-0.243960	-0.882096	img__0_1606202276980606100.png
1606202277105	2.571981	2.698498	-1.170252	0.358012	-0.184980	-0.266966	-0.875408	img__0_1606202277094569700.png
1606202277212	2.571981	2.698498	-1.170252	0.362731	-0.175545	-0.289789	-0.868120	img__0_1606202277200792200.png
1606202277316	2.571981	2.698498	-1.170252	0.367201	-0.165991	-0.312413	-0.860237	img__0_1606202277310078900.png
1606202277421	2.571981	2.698498	-1.170252	0.370042	-0.159557	-0.327379	-0.854654	img__0_1606202277414218500.png
1606202277539	2.571981	2.698498	-1.170252	0.370042	-0.159557	-0.327379	-0.854654	img__0_1606202277526745200.png
1606202277645	2.571981	2.698498	-1.170252	0.370042	-0.159557	-0.327379	-0.854654	img__0_1606202277634388300.png
1606202277754	2.571981	2.698498	-1.170252	0.370042	-0.159557	-0.327379	-0.854654	img__0_1606202277743325900.png
1606202277854	2.571981	2.698498	-1.170252	0.370042	-0.159557	-0.327379	-0.854654	img__0_1606202277847208200.png
1606202277964	2.571981	2.698498	-1.170252	0.370042	-0.159557	-0.327379	-0.854654	img__0_1606202277957295300.png
1606202278075	2.571981	2.698498	-1.170252	0.370042	-0.159557	-0.327379	-0.854654	img__0_1606202278064226600.png
1606202278181	2.571981	2.698498	-1.170252	0.365737	-0.169189	-0.304894	-0.862931	img__0_1606202278170220000.png
1606202278288	2.571981	2.698498	-1.170252	0.361182	-0.178706	-0.282200	-0.870617	img__0_1606202278280795900.png
1606202278397	2.571981	2.698498	-1.170252	0.356380	-0.188099	-0.259312	-0.877707	img__0_1606202278390018600.png
1606202278502	2.571981	2.698498	-1.170252	0.351333	-0.197364	-0.236248	-0.884194	img__0_1606202278494413900.png
1606202278621	2.571981	2.698498	-1.170252	0.346047	-0.206493	-0.213022	-0.890075	img__0_1606202278611376400.png
1606202278723	2.571981	2.698498	-1.170252	0.340522	-0.215481	-0.189650	-0.895347	img__0_1606202278713887400.png
1606202278832	2.571981	2.698498	-1.170252	0.334765	-0.224320	-0.166148	-0.900004	img__0_1606202278824426500.png
1606202278936	2.571981	2.698498	-1.170252	0.328777	-0.233007	-0.142532	-0.904045	img__0_1606202278929225500.png
1606202279056	2.571981	2.698498	-1.170252	0.322564	-0.241533	-0.118818	-0.907467	img__0_1606202279042738600.png
1606202279162	2.571981	2.698498	-1.170252	0.316131	-0.249894	-0.095022	-0.910266	img__0_1606202279151118100.png
1606202279276	2.571981	2.698498	-1.170252	0.309480	-0.258084	-0.071161	-0.912442	img__0_1606202279264150000.png
1606202279388	2.571981	2.698498	-1.170252	0.302618	-0.266097	-0.047252	-0.913992	img__0_1606202279374670900.png
1606202279496	2.571981	2.698498	-1.170252	0.295548	-0.273927	-0.023310	-0.914916	img__0_1606202279486722700.png
1606202279613	2.571981	2.698498	-1.170252	0.288275	-0.281570	0.000649	-0.915213	img__0_1606202279601275900.png
1606202279728	2.571981	2.698498	-1.170252	0.280805	-0.289020	0.024607	-0.914883	img__0_1606202279715563700.png
1606202279840	2.571981	2.698498	-1.170252	0.273143	-0.296272	0.048548	-0.913925	img__0_1606202279830112100.png
1606202279940	2.571981	2.698498	-1.170252	0.265294	-0.303321	0.072455	-0.912341	img__0_1606202279933022600.png
1606202280052	2.571981	2.698498	-1.170252	0.257263	-0.310161	0.096312	-0.910132	img__0_1606202280043049700.png
1606202280156	2.571981	2.698498	-1.170252	0.249056	-0.316789	0.120103	-0.907299	img__0_1606202280148118800.png
1606202280265	2.571981	2.698498	-1.170252	0.240677	-0.323199	0.143811	-0.903844	img__0_1606202280258172800.png
1606202280371	2.571981	2.698498	-1.170252	0.232133	-0.329389	0.167423	-0.899770	img__0_1606202280362348400.png
1606202280486	2.571981	2.698498	-1.170252	0.223431	-0.335353	0.190920	-0.895079	img__0_1606202280475610400.png
1606202280586	2.571981	2.698498	-1.170252	0.214576	-0.341086	0.214284	-0.889775	img__0_1606202280578969700.png
1606202280698	2.571981	2.698498	-1.170252	0.205573	-0.346586	0.237502	-0.883861	img__0_1606202280689165600.png
1606202280804	2.571981	2.698498	-1.170252	0.196429	-0.351848	0.260558	-0.877341	img__0_1606202280797368800.png
1606202280920	2.571981	2.698498	-1.170252	0.187151	-0.356869	0.283435	-0.870220	img__0_1606202280911689400.png
1606202281022	2.571981	2.698498	-1.170252	0.187151	-0.356869	0.283435	-0.870220	img__0_1606202281015592200.png
1606202281132	2.571981	2.698498	-1.170252	0.187151	-0.356869	0.283435	-0.870220	img__0_1606202281125307200.png
1606202281242	2.571981	2.698498	-1.170252	0.187151	-0.356869	0.283435	-0.870220	img__0_1606202281231904700.png
1606202281359	2.571981	2.698498	-1.170252	0.187151	-0.356869	0.283435	-0.870220	img__0_1606202281346530800.png
1606202281468	2.571981	2.698498	-1.170252	0.190258	-0.355223	0.275830	-0.872661	img__0_1606202281455163800.png
1606202281577	2.571981	2.698498	-1.170252	0.199491	-0.350120	0.252892	-0.879582	img__0_1606202281563868100.png
1606202281684	2.571981	2.698498	-1.170252	0.208587	-0.344778	0.229781	-0.885901	img__0_1606202281676991700.png
1606202281788	2.571981	2.698498	-1.170252	0.217541	-0.339199	0.206511	-0.891612	img__0_1606202281781017000.png
1606202281903	2.571981	2.698498	-1.170252	0.226345	-0.333389	0.183102	-0.896713	img__0_1606202281896026300.png
1606202282014	2.571981	2.698498	-1.170252	0.234993	-0.327350	0.159567	-0.901199	img__0_1606202282003931500.png
1606202282121	2.571981	2.698498	-1.170252	0.243481	-0.321086	0.135921	-0.905067	img__0_1606202282113325500.png
1606202282224	2.571981	2.698498	-1.170252	0.251803	-0.314602	0.112182	-0.908315	img__0_1606202282216863100.png
1606202282335	2.571981	2.698498	-1.170252	0.259951	-0.307902	0.088366	-0.910941	img__0_1606202282328075200.png
1606202282444	2.571981	2.698498	-1.170252	0.267922	-0.300992	0.064490	-0.912942	img__0_1606202282432034800.png
1606202282550	2.571981	2.698498	-1.170252	0.275708	-0.293876	0.040571	-0.914317	img__0_1606202282542864100.png
1606202282664	2.571981	2.698498	-1.170252	0.283306	-0.286558	0.016624	-0.915066	img__0_1606202282650964600.png
1606202282769	2.571981	2.698498	-1.170252	0.290710	-0.279044	-0.007335	-0.915188	img__0_1606202282761192300.png
1606202282881	2.571981	2.698498	-1.170252	0.297914	-0.271339	-0.031288	-0.914682	img__0_1606202282873815900.png
1606202282986	2.571981	2.698498	-1.170252	0.304914	-0.263447	-0.055221	-0.913550	img__0_1606202282979302400.png
1606202283107	2.571981	2.698498	-1.170252	0.311706	-0.255375	-0.079116	-0.911792	img__0_1606202283093772100.png
1606202283214	2.571981	2.698498	-1.170252	0.318283	-0.247128	-0.102957	-0.909408	img__0_1606202283206734000.png
1606202283318	2.571981	2.698498	-1.170252	0.324643	-0.238712	-0.126727	-0.906402	img__0_1606202283311658100.png
1606202283429	2.571981	2.698498	-1.170252	0.330780	-0.230132	-0.150410	-0.902774	img__0_1606202283422042000.png
1606202283546	2.571981	2.698498	-1.170252	0.336690	-0.221394	-0.173991	-0.898527	img__0_1606202283534004100.png
1606202283659	2.571981	2.698498	-1.170252	0.342370	-0.212505	-0.197453	-0.893665	img__0_1606202283647406400.png
1606202283768	2.571981	2.698498	-1.170252	0.344211	-0.209509	-0.205244	-0.891908	img__0_1606202283759615200.png
1606202283870	2.571981	2.698498	-1.170252	0.344211	-0.209509	-0.205244	-0.891908	img__0_1606202283863070700.png
1606202283980	2.571981	2.698498	-1.170252	0.342369	-0.212504	-0.197454	-0.893665	img__0_1606202283972576800.png
1606202284085	2.571981	2.698498	-1.170252	0.336689	-0.221394	-0.173993	-0.898527	img__0_1606202284077602700.png
1606202284191	2.571981	2.698498	-1.170252	0.330778	-0.230131	-0.150413	-0.902774	img__0_1606202284184374500.png
1606202284312	2.571981	2.698498	-1.170252	0.324640	-0.238711	-0.126730	-0.906403	img__0_1606202284300796400.png
1606202284417	2.571981	2.698498	-1.170252	0.318279	-0.247127	-0.102959	-0.909410	img__0_1606202284409944100.png
1606202284523	2.571981	2.698498	-1.170252	0.311700	-0.255374	-0.079119	-0.911793	img__0_1606202284514005200.png
1606202284634	2.571981	2.698498	-1.170252	0.307196	-0.260775	-0.063194	-0.913035	img__0_1606202284627627600.png
1606202284740	2.571981	2.698498	-1.170252	0.307196	-0.260775	-0.063194	-0.913035	img__0_1606202284731177000.png
1606202284858	2.571981	2.698498	-1.170252	0.307196	-0.260775	-0.063194	-0.913035	img__0_1606202284844858500.png
1606202284957	2.571981	2.698498	-1.170252	0.307196	-0.260775	-0.063194	-0.913035	img__0_1606202284948042500.png
1606202285063	2.571981	2.698498	-1.170252	0.307196	-0.260775	-0.063194	-0.913035	img__0_1606202285056954000.png
