TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202308179	2.477045	1.528197	-0.093510	0.000899	-0.026151	-0.026197	-0.999314	img__0_1606202308171451700.png
1606202308288	2.477045	1.528197	-0.093510	0.000214	-0.026165	-0.000029	-0.999658	img__0_1606202308279880900.png
1606202308392	2.477045	1.528197	-0.093510	-0.000471	-0.026162	0.026139	-0.999316	img__0_1606202308383623700.png
1606202308503	2.477045	1.528197	-0.093510	-0.001155	-0.026141	0.052289	-0.998289	img__0_1606202308493887200.png
1606202308605	2.477045	1.528197	-0.093510	-0.001839	-0.026101	0.078403	-0.996578	img__0_1606202308598541300.png
1606202308716	2.477045	1.528197	-0.093510	-0.002522	-0.026044	0.104465	-0.994184	img__0_1606202308708976400.png
1606202308827	2.477045	1.528197	-0.093510	-0.003203	-0.025969	0.130454	-0.991109	img__0_1606202308816722200.png
1606202308934	2.477045	1.528197	-0.093510	-0.003882	-0.025877	0.156355	-0.987354	img__0_1606202308924002100.png
1606202309048	2.477045	1.528197	-0.093510	-0.004558	-0.025766	0.182147	-0.982923	img__0_1606202309040269300.png
1606202309157	2.477045	1.528197	-0.093510	-0.005231	-0.025638	0.207813	-0.977818	img__0_1606202309147409700.png
1606202309263	2.477045	1.528197	-0.093510	-0.005900	-0.025492	0.233338	-0.972044	img__0_1606202309255473600.png
1606202309372	2.477045	1.528197	-0.093510	-0.006565	-0.025329	0.258702	-0.965603	img__0_1606202309363600200.png
1606202309479	2.477045	1.528197	-0.093510	-0.007226	-0.025149	0.283891	-0.958499	img__0_1606202309471741400.png
1606202309585	2.477045	1.528197	-0.093510	-0.007226	-0.025149	0.283891	-0.958499	img__0_1606202309578242800.png
1606202309696	2.477045	1.528197	-0.093510	-0.007226	-0.025149	0.283891	-0.958499	img__0_1606202309688346400.png
1606202309802	2.477045	1.528197	-0.093510	-0.006786	-0.025271	0.267120	-0.963308	img__0_1606202309795365900.png
1606202309914	2.477045	1.528197	-0.093510	-0.006122	-0.025440	0.241812	-0.969970	img__0_1606202309907096500.png
1606202310019	2.477045	1.528197	-0.093510	-0.005454	-0.025591	0.216337	-0.975968	img__0_1606202310011663200.png
1606202310126	2.477045	1.528197	-0.093510	-0.004782	-0.025725	0.190714	-0.981297	img__0_1606202310117293700.png
1606202310235	2.477045	1.528197	-0.093510	-0.004107	-0.025842	0.164961	-0.985953	img__0_1606202310227713900.png
1606202310339	2.477045	1.528197	-0.093510	-0.003429	-0.025940	0.139096	-0.989933	img__0_1606202310332085400.png
1606202310452	2.477045	1.528197	-0.093510	-0.002749	-0.026021	0.113136	-0.993235	img__0_1606202310442790500.png
1606202310554	2.477045	1.528197	-0.093510	-0.002067	-0.026084	0.087098	-0.995856	img__0_1606202310546709900.png
1606202310664	2.477045	1.528197	-0.093510	-0.001384	-0.026130	0.061000	-0.997795	img__0_1606202310656773900.png
1606202310768	2.477045	1.528197	-0.093510	-0.000699	-0.026157	0.034860	-0.999050	img__0_1606202310761053700.png
1606202310880	2.477045	1.528197	-0.093510	-0.000014	-0.026166	0.008696	-0.999620	img__0_1606202310871171300.png
1606202310986	2.477045	1.528197	-0.093510	0.000671	-0.026158	-0.017474	-0.999505	img__0_1606202310978767800.png
1606202311095	2.477045	1.528197	-0.093510	0.001355	-0.026131	-0.043632	-0.998705	img__0_1606202311088393500.png
1606202311203	2.477045	1.528197	-0.093510	0.002039	-0.026087	-0.069761	-0.997220	img__0_1606202311195980200.png
1606202311307	2.477045	1.528197	-0.093510	0.002721	-0.026024	-0.095842	-0.995053	img__0_1606202311300423100.png
1606202311420	2.477045	1.528197	-0.093510	0.003628	-0.025913	-0.130512	-0.991101	img__0_1606202311411981900.png
1606202311523	2.477045	1.528197	-0.093510	0.004079	-0.025846	-0.147789	-0.988673	img__0_1606202311515160000.png
1606202311636	2.477045	1.528197	-0.093510	0.004755	-0.025731	-0.173619	-0.984465	img__0_1606202311628356400.png
1606202311747	2.477045	1.528197	-0.093510	0.005426	-0.025597	-0.199329	-0.979583	img__0_1606202311737620800.png
1606202311854	2.477045	1.528197	-0.093510	0.006095	-0.025446	-0.224902	-0.974030	img__0_1606202311846096300.png
1606202311958	2.477045	1.528197	-0.093510	0.006095	-0.025446	-0.224902	-0.974030	img__0_1606202311950805600.png
1606202312070	2.477045	1.528197	-0.093510	0.006095	-0.025446	-0.224902	-0.974030	img__0_1606202312061201900.png
1606202312172	2.477045	1.528197	-0.093510	0.006095	-0.025446	-0.224902	-0.974030	img__0_1606202312164131500.png
1606202312284	2.477045	1.528197	-0.093510	0.005426	-0.025597	-0.199327	-0.979584	img__0_1606202312274731500.png
1606202312389	2.477045	1.528197	-0.093510	0.004754	-0.025731	-0.173616	-0.984466	img__0_1606202312379748200.png
1606202312497	2.477045	1.528197	-0.093510	0.004079	-0.025846	-0.147786	-0.988673	img__0_1606202312489140000.png
1606202312606	2.477045	1.528197	-0.093510	0.003401	-0.025944	-0.121856	-0.992203	img__0_1606202312597166300.png
1606202312714	2.477045	1.528197	-0.093510	0.002721	-0.026024	-0.095842	-0.995052	img__0_1606202312705687900.png
1606202312821	2.477045	1.528197	-0.093510	0.002039	-0.026087	-0.069763	-0.997220	img__0_1606202312813182600.png
1606202312928	2.477045	1.528197	-0.093510	0.001355	-0.026131	-0.043635	-0.998705	img__0_1606202312921441400.png
1606202313038	2.477045	1.528197	-0.093510	0.000671	-0.026158	-0.017477	-0.999505	img__0_1606202313029915500.png
1606202313148	2.477045	1.528197	-0.093510	-0.000014	-0.026166	0.008693	-0.999620	img__0_1606202313140647700.png
1606202313254	2.477045	1.528197	-0.093510	-0.000699	-0.026157	0.034857	-0.999050	img__0_1606202313245984900.png
1606202313359	2.477045	1.528197	-0.093510	-0.001383	-0.026130	0.060997	-0.997795	img__0_1606202313351921800.png
1606202313470	2.477045	1.528197	-0.093510	-0.002067	-0.026084	0.087096	-0.995856	img__0_1606202313461191700.png
1606202313580	2.477045	1.528197	-0.093510	-0.002749	-0.026021	0.113136	-0.993235	img__0_1606202313571313900.png
1606202313686	2.477045	1.528197	-0.093510	-0.003429	-0.025940	0.139098	-0.989933	img__0_1606202313679263300.png
1606202313790	2.477045	1.528197	-0.093510	-0.004107	-0.025842	0.164964	-0.985952	img__0_1606202313783108700.png
1606202313908	2.477045	1.528197	-0.093510	-0.004782	-0.025725	0.190716	-0.981296	img__0_1606202313901484100.png
1606202314020	2.477045	1.528197	-0.093510	-0.005454	-0.025591	0.216337	-0.975968	img__0_1606202314010448800.png
1606202314122	2.477045	1.528197	-0.093510	-0.006122	-0.025440	0.241810	-0.969971	img__0_1606202314114221400.png
1606202314231	2.477045	1.528197	-0.093510	-0.006786	-0.025271	0.267117	-0.963309	img__0_1606202314224094900.png
1606202314337	2.477045	1.528197	-0.093510	-0.007445	-0.025085	0.292243	-0.955986	img__0_1606202314328355600.png
1606202314447	2.477045	1.528197	-0.093510	-0.008099	-0.024881	0.317167	-0.948009	img__0_1606202314438938100.png
1606202314552	2.477045	1.528197	-0.093510	-0.008099	-0.024881	0.317167	-0.948009	img__0_1606202314543823300.png
1606202314658	2.477045	1.528197	-0.093510	-0.008099	-0.024881	0.317167	-0.948009	img__0_1606202314649546100.png
1606202314765	2.477045	1.528197	-0.093510	-0.007882	-0.024951	0.308882	-0.950740	img__0_1606202314758253100.png
1606202314871	2.477045	1.528197	-0.093510	-0.007226	-0.025149	0.283889	-0.958500	img__0_1606202314862957000.png
1606202314981	2.477045	1.528197	-0.093510	-0.006565	-0.025329	0.258702	-0.965603	img__0_1606202314973428900.png
1606202315090	2.477045	1.528197	-0.093510	-0.005900	-0.025492	0.233336	-0.972044	img__0_1606202315081188600.png
1606202315197	2.477045	1.528197	-0.093510	-0.005230	-0.025638	0.207810	-0.977819	img__0_1606202315189660700.png
1606202315303	2.477045	1.528197	-0.093510	-0.004558	-0.025766	0.182142	-0.982924	img__0_1606202315293642000.png
1606202315412	2.477045	1.528197	-0.093510	-0.003881	-0.025877	0.156349	-0.987355	img__0_1606202315404096600.png
1606202315519	2.477045	1.528197	-0.093510	-0.003203	-0.025969	0.130451	-0.991109	img__0_1606202315512425500.png
1606202315626	2.477045	1.528197	-0.093510	-0.002522	-0.026044	0.104462	-0.994184	img__0_1606202315617178900.png
1606202315736	2.477045	1.528197	-0.093510	-0.001839	-0.026101	0.078403	-0.996578	img__0_1606202315728564900.png
1606202315839	2.477045	1.528197	-0.093510	-0.001155	-0.026141	0.052289	-0.998289	img__0_1606202315831888200.png
1606202315949	2.477045	1.528197	-0.093510	-0.000471	-0.026162	0.026138	-0.999316	img__0_1606202315942272900.png
1606202316054	2.477045	1.528197	-0.093510	0.000214	-0.026165	-0.000030	-0.999658	img__0_1606202316046052000.png
1606202316162	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316155824400.png
1606202316271	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316263101400.png
1606202316381	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316372272200.png
1606202316487	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316479577000.png
1606202316589	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316582574300.png
1606202316699	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316691573500.png
1606202316805	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316795201000.png
1606202316907	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202316900519900.png
1606202317017	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317009713700.png
1606202317121	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317113278300.png
1606202317232	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317224735100.png
1606202317338	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317328485200.png
1606202317443	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317434260700.png
1606202317552	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317543369700.png
1606202317656	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317647181900.png
1606202317764	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317756532700.png
1606202317867	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317860370400.png
1606202317974	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202317965503700.png
1606202318081	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318074519900.png
1606202318186	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318177733800.png
1606202318291	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318283390500.png
1606202318401	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318393228500.png
1606202318503	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318496300800.png
1606202318613	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318605434400.png
1606202318721	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318713405600.png
1606202318823	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318815883500.png
1606202318934	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202318925315000.png
1606202319037	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319028750500.png
1606202319147	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319138613100.png
1606202319253	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319245942700.png
1606202319357	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319349677100.png
1606202319467	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319459191800.png
1606202319574	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319566525400.png
1606202319682	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319674118600.png
1606202319781	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319773434400.png
1606202319893	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319886433300.png
1606202320003	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202319994577400.png
1606202320104	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202320097259800.png
1606202320215	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202320207714400.png
1606202320319	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202320311492500.png
1606202320423	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202320416146400.png
1606202320533	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202320525604500.png
1606202320641	2.477045	1.528197	-0.093510	0.000443	-0.026162	-0.008753	-0.999619	img__0_1606202320633401200.png
