TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202101655	0.000000	0.000001	-1.443093	0.860616	0.061547	-0.338788	0.375199	img__0_1606202101646772200.png
1606202101759	0.000000	0.000001	-1.443093	0.861932	0.038998	-0.348493	0.366203	img__0_1606202101751949500.png
1606202101872	0.000000	0.000001	-1.443093	0.862657	0.016421	-0.357960	0.356955	img__0_1606202101864086200.png
1606202101979	0.000000	0.000001	-1.443093	0.862791	-0.006166	-0.367182	0.347463	img__0_1606202101968618200.png
1606202102089	0.000000	0.000001	-1.443093	0.862334	-0.028748	-0.376151	0.337734	img__0_1606202102080053300.png
1606202102193	0.000000	0.000001	-1.443093	0.861286	-0.051310	-0.384863	0.327773	img__0_1606202102185434300.png
1606202102303	0.000000	0.000001	-1.443093	0.859647	-0.073838	-0.393311	0.317587	img__0_1606202102295651500.png
1606202102409	0.000000	0.000001	-1.443093	0.857419	-0.096315	-0.401490	0.307183	img__0_1606202102400448800.png
1606202102519	0.000000	0.000001	-1.443093	0.854604	-0.118727	-0.409394	0.296568	img__0_1606202102511686500.png
1606202102630	0.000000	0.000001	-1.443093	0.854604	-0.118727	-0.409394	0.296568	img__0_1606202102621443800.png
1606202102739	0.000000	0.000001	-1.443093	0.854604	-0.118727	-0.409394	0.296568	img__0_1606202102731543300.png
1606202102848	0.000000	0.000001	-1.443093	0.854604	-0.118727	-0.409394	0.296568	img__0_1606202102841307800.png
1606202102958	0.000000	0.000001	-1.443093	0.854604	-0.118727	-0.409394	0.296568	img__0_1606202102950874300.png
1606202103062	0.000000	0.000001	-1.443093	0.856546	-0.103794	-0.404156	0.303668	img__0_1606202103055268800.png
1606202103181	0.000000	0.000001	-1.443093	0.858969	-0.081337	-0.396068	0.314145	img__0_1606202103171460200.png
1606202103295	0.000000	0.000001	-1.443093	0.860803	-0.058823	-0.387709	0.324406	img__0_1606202103284666600.png
1606202103400	0.000000	0.000001	-1.443093	0.862048	-0.036268	-0.379084	0.334445	img__0_1606202103392853100.png
1606202103509	0.000000	0.000001	-1.443093	0.862702	-0.013689	-0.370199	0.344255	img__0_1606202103502072800.png
1606202103619	0.000000	0.000001	-1.443093	0.862764	0.008899	-0.361061	0.353828	img__0_1606202103611795300.png
1606202103721	0.000000	0.000001	-1.443093	0.862235	0.031480	-0.351675	0.363159	img__0_1606202103714184400.png
1606202103832	0.000000	0.000001	-1.443093	0.861115	0.054040	-0.342048	0.372241	img__0_1606202103825847100.png
1606202103952	0.000000	0.000001	-1.443093	0.859405	0.076562	-0.332187	0.381067	img__0_1606202103939231900.png
1606202104063	0.000000	0.000001	-1.443093	0.857106	0.099033	-0.322098	0.389633	img__0_1606202104054333200.png
1606202104177	0.000000	0.000001	-1.443093	0.854220	0.121435	-0.311788	0.397932	img__0_1606202104167716400.png
1606202104284	0.000000	0.000001	-1.443093	0.850748	0.143755	-0.301265	0.405958	img__0_1606202104277282100.png
1606202104392	0.000000	0.000001	-1.443093	0.846693	0.165976	-0.290535	0.413706	img__0_1606202104384105500.png
1606202104502	0.000000	0.000001	-1.443093	0.842058	0.188083	-0.279605	0.421170	img__0_1606202104494406200.png
1606202104611	0.000000	0.000001	-1.443093	0.836845	0.210062	-0.268484	0.428346	img__0_1606202104603937100.png
1606202104719	0.000000	0.000001	-1.443093	0.831059	0.231897	-0.257179	0.435228	img__0_1606202104712630600.png
1606202104831	0.000000	0.000001	-1.443093	0.824703	0.253573	-0.245697	0.441812	img__0_1606202104821005900.png
1606202104938	0.000000	0.000001	-1.443093	0.817783	0.275075	-0.234047	0.448093	img__0_1606202104931383900.png
1606202105043	0.000000	0.000001	-1.443093	0.810301	0.296388	-0.222237	0.454067	img__0_1606202105035922500.png
1606202105155	0.000000	0.000001	-1.443093	0.802265	0.317497	-0.210275	0.459729	img__0_1606202105146589500.png
1606202105258	0.000000	0.000001	-1.443093	0.793679	0.338388	-0.198169	0.465077	img__0_1606202105251380300.png
1606202105371	0.000000	0.000001	-1.443093	0.784549	0.359048	-0.185926	0.470105	img__0_1606202105363168000.png
1606202105486	0.000000	0.000001	-1.443093	0.774880	0.379463	-0.173556	0.474812	img__0_1606202105472705100.png
1606202105598	0.000000	0.000001	-1.443093	0.771539	0.386211	-0.169406	0.476309	img__0_1606202105586836500.png
1606202105705	0.000000	0.000001	-1.443093	0.771539	0.386211	-0.169406	0.476309	img__0_1606202105697987100.png
1606202105817	0.000000	0.000001	-1.443093	0.771539	0.386211	-0.169406	0.476309	img__0_1606202105806357400.png
1606202105924	0.000000	0.000001	-1.443093	0.778162	0.372687	-0.177692	0.473280	img__0_1606202105915586400.png
1606202106029	0.000000	0.000001	-1.443093	0.787650	0.352190	-0.190020	0.468467	img__0_1606202106021378100.png
1606202106140	0.000000	0.000001	-1.443093	0.796600	0.331450	-0.202218	0.463333	img__0_1606202106132742200.png
1606202106251	0.000000	0.000001	-1.443093	0.805003	0.310484	-0.214278	0.457881	img__0_1606202106240305600.png
1606202106357	0.000000	0.000001	-1.443093	0.812854	0.289304	-0.226190	0.452116	img__0_1606202106350033800.png
1606202106461	0.000000	0.000001	-1.443093	0.820148	0.267928	-0.237947	0.446041	img__0_1606202106455034700.png
1606202106576	0.000000	0.000001	-1.443093	0.826880	0.246368	-0.249541	0.439660	img__0_1606202106566173000.png
1606202106686	0.000000	0.000001	-1.443093	0.833045	0.224639	-0.260964	0.432978	img__0_1606202106673963800.png
1606202106793	0.000000	0.000001	-1.443093	0.838640	0.202756	-0.272208	0.426000	img__0_1606202106784022200.png
1606202106903	0.000000	0.000001	-1.443093	0.843660	0.180734	-0.283266	0.418729	img__0_1606202106891921700.png
1606202107008	0.000000	0.000001	-1.443093	0.848101	0.158588	-0.294130	0.411171	img__0_1606202107001021700.png
1606202107116	0.000000	0.000001	-1.443093	0.851962	0.136334	-0.304792	0.403332	img__0_1606202107106712300.png
1606202107224	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107217268200.png
1606202107342	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107328917400.png
1606202107440	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107433851200.png
1606202107554	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107545499000.png
1606202107660	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107653331900.png
1606202107777	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107765471900.png
1606202107877	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107869525400.png
1606202107987	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202107979412800.png
1606202108100	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108088831000.png
1606202108210	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108197124100.png
1606202108311	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108304324800.png
1606202108424	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108415928200.png
1606202108526	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108519377600.png
1606202108644	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108633718900.png
1606202108757	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108746733700.png
1606202108859	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108851326700.png
1606202108975	0.000000	0.000001	-1.443093	0.854211	0.121444	-0.311785	0.397951	img__0_1606202108964420000.png
