TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1606202349787	2.404558	0.471177	-0.074991	0.292418	-0.020973	-0.157089	0.943067	img__0_1606202349779679800.png
1606202349902	2.404558	0.471177	-0.074991	0.291769	-0.028621	-0.181721	0.938631	img__0_1606202349894838300.png
1606202350020	2.404558	0.471177	-0.074991	0.290921	-0.036249	-0.206229	0.933553	img__0_1606202350007479100.png
1606202350124	2.404558	0.471177	-0.074991	0.289873	-0.043852	-0.230595	0.927834	img__0_1606202350116938300.png
1606202350232	2.404558	0.471177	-0.074991	0.288627	-0.051425	-0.254804	0.921480	img__0_1606202350224753100.png
1606202350338	2.404558	0.471177	-0.074991	0.287183	-0.058963	-0.278838	0.914494	img__0_1606202350329004400.png
1606202350447	2.404558	0.471177	-0.074991	0.285541	-0.066461	-0.302682	0.906881	img__0_1606202350439721700.png
1606202350559	2.404558	0.471177	-0.074991	0.285541	-0.066461	-0.302682	0.906881	img__0_1606202350548313600.png
1606202350671	2.404558	0.471177	-0.074991	0.285541	-0.066461	-0.302682	0.906881	img__0_1606202350660762500.png
1606202350773	2.404558	0.471177	-0.074991	0.287184	-0.058964	-0.278839	0.914493	img__0_1606202350765634400.png
1606202350894	2.404558	0.471177	-0.074991	0.288630	-0.051426	-0.254805	0.921478	img__0_1606202350880090800.png
1606202351002	2.404558	0.471177	-0.074991	0.289877	-0.043853	-0.230596	0.927833	img__0_1606202350991677300.png
1606202351110	2.404558	0.471177	-0.074991	0.290926	-0.036250	-0.206228	0.933551	img__0_1606202351098983300.png
1606202351215	2.404558	0.471177	-0.074991	0.291776	-0.028622	-0.181720	0.938630	img__0_1606202351207169400.png
1606202351320	2.404558	0.471177	-0.074991	0.292426	-0.020974	-0.157087	0.943065	img__0_1606202351312452200.png
1606202351429	2.404558	0.471177	-0.074991	0.292876	-0.013313	-0.132347	0.946853	img__0_1606202351422484100.png
1606202351539	2.404558	0.471177	-0.074991	0.293125	-0.005642	-0.107517	0.949993	img__0_1606202351528509200.png
1606202351644	2.404558	0.471177	-0.074991	0.293172	0.002033	-0.082613	0.952482	img__0_1606202351637890500.png
1606202351750	2.404558	0.471177	-0.074991	0.293020	0.009707	-0.057652	0.954317	img__0_1606202351742828000.png
1606202351861	2.404558	0.471177	-0.074991	0.292666	0.017374	-0.032651	0.955499	img__0_1606202351854240500.png
1606202351973	2.404558	0.471177	-0.074991	0.291882	0.027577	0.000715	0.956056	img__0_1606202351963029700.png
1606202352086	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352076571100.png
1606202352197	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352186862400.png
1606202352299	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352291991100.png
1606202352405	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352398594700.png
1606202352518	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352510925900.png
1606202352623	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352614578300.png
1606202352742	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352727967400.png
1606202352847	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352840164100.png
1606202352952	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202352944561400.png
1606202353062	2.404558	0.471177	-0.074991	0.291631	0.030123	0.009058	0.956014	img__0_1606202353054689600.png
